faq_id,converted_question,converted_answer,original_question,original_answer,include_ask_contact_info,user_gender,user_refers_to_assistant,user_refers_to_themselves,assistant_refers_to_user,assistant_refers_to_themselves,error
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho anh, anh có thể cho em biết số điện thoại hoặc email của anh không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,anh,anh,em,
8,Chú cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông báo rằng chú có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho chú, chú có thể cho cháu biết số điện thoại hoặc email của chú không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,cháu,chú,chú,cháu,
8,Chú cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông tin cho chú là chú có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho chú, chú có thể cho cháu biết số điện thoại hoặc email của chú không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,chú,chú,cháu,
8,Ông cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông báo rằng ông có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho ông, ông có thể cho cháu biết số điện thoại hoặc email của ông không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,cháu,ông,ông,cháu,
8,Ông cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Ông có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho ông, ông có thể cho cháu biết số điện thoại hoặc email của ông không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,ông,ông,cháu,
8,Bác cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông báo rằng bác có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho bác, bác có thể cho cháu biết số điện thoại hoặc email của bác không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,cháu,bác,bác,cháu,
8,Bác cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông báo rằng bác có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho bác, bác có thể cho cháu biết số điện thoại hoặc email của bác không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,bác,bác,cháu,
8,Chị cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Chị có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho chị, chị có thể cho em biết số điện thoại hoặc email của chị không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,em,chị,chị,em,
8,Chị cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Em xin thông tin cho chị là chị có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho chị, chị có thể cho em biết số điện thoại hoặc email của chị không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,chị,chị,em,
8,Cô cần hướng dẫn cách sử dụng về sản phẩm thì cô liên hệ hoặc xem ở đâu được?,"Cháu xin thông tin với cô rằng cô có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho cô, cô có thể cho cháu biết số điện thoại hoặc email của cô không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,cháu,cô,cô,cháu,
8,Cô cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông tin cho cô là cô có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho cô, cô có thể cho cháu biết số điện thoại hoặc email của cô không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,cô,cô,cháu,
8,Bà cần hướng dẫn cách sử dụng về sản phẩm thì bà liên hệ hoặc xem ở đâu được?,"Cháu xin thông tin cho bà rằng bà có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho bà, bà có thể cho cháu biết số điện thoại hoặc email của bà không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,cháu,bà,bà,cháu,
8,Bà cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Bà có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho bà, bà có thể cho cháu biết số điện thoại hoặc email của bà không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,bà,bà,cháu,
8,Nếu cần hướng dẫn cách sử dụng về sản phẩm thì mình có thể liên hệ hoặc xem ở đâu được?,"Anh/chị có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho anh/chị, anh/chị có thể cho em biết số điện thoại hoặc email của anh/chị không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,not provide,anh/chị,em,
8,Tôi cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Em xin thông báo rằng anh/chị có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho anh/chị, anh/chị có thể cho em biết số điện thoại hoặc email của anh/chị không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,bạn,tôi,anh/chị,em,
8,Mình cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Anh/chị có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho anh/chị, anh/chị có thể cho em biết số điện thoại hoặc email của anh/chị không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,bạn,mình,anh/chị,em,
8,Tôi cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Em xin thông tin cho anh/chị là anh/chị có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho anh/chị, anh/chị có thể cho em biết số điện thoại hoặc email của anh/chị không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,tôi,anh/chị,em,
8,Mình cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Em có thể cho mình biết rằng mình có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm. Để tư vấn tốt hơn cho mình, mình có thể cho em biết số điện thoại hoặc email của mình không?",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,True,unknown,not provide,mình,anh/chị,em,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,em,anh,anh,em,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,not provide,anh,em,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,anh,em,anh,em,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,chị,em,anh,em,
8,Chú cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông báo, chú có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,cháu,chú,chú,cháu,
8,Cần hướng dẫn cách sử dụng về sản phẩm thì cháu liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,cô,cháu,anh,em,
8,Nếu cần hướng dẫn cách sử dụng về sản phẩm thì anh liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,cháu,not provide,anh,em,
8,Cháu cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,cháu,anh,em,
8,Nếu cần hướng dẫn cách sử dụng về sản phẩm thì anh có thể liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,not provide,anh,em,
8,Mình cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Em có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,bạn,mình,anh,em,
8,Tôi cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,bạn,tôi,anh,em,
8,Chị cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Em có thể hướng dẫn chị rằng chị có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,em,chị,chị,em,
8,Bác cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Cháu xin thông tin cho bác là bác có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,cháu,bác,bác,cháu,
8,Ông cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông báo, ông có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,cháu,ông,ông,cháu,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,tôi,tôi,anh,em,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,mình,mình,anh,em,
8,Tôi cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,tôi,anh,em,
8,Mình cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,mình,anh,em,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,anh,anh,em,
8,Chú cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Cháu xin thông tin cho chú là chú có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,chú,chú,cháu,
8,Bác cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,"Cháu xin thông báo, bác có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.",Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,bác,bác,cháu,
8,Ông cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Cháu xin thông tin rằng ông có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,not provide,ông,ông,cháu,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,em,not provide,anh,em,
8,Nếu cần hướng dẫn cách sử dụng về sản phẩm thì anh liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,bạn,not provide,anh,em,
8,Em cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Anh có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,Cần hướng dẫn cách sử dụng về sản phẩm thì liên hệ hoặc xem ở đâu được?,Quý khách có thể tham khảo sách hướng dẫn sử dụng kèm theo sản phẩm hoặc gọi vào tổng đài 1800.6601 nhánh số 2 để gặp điện thoại viên hướng dẫn thêm.,False,male,chị,not provide,anh,em,
